"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Consent","Dem_age","Dem_gender","Dem_edu","Dem_edu_mom","Dem_employment","Country","Dem_Expat","Dem_state","Dem_maritalstatus","Dem_dependents","Dem_riskgroup","Dem_islolation","Dem_isolation_adults","Dem_isolation_kids","AD_gain","AD_loss","AD_check","Scale_PSS10_UCLA_1","Scale_PSS10_UCLA_2","Scale_PSS10_UCLA_3","Scale_PSS10_UCLA_4","Scale_PSS10_UCLA_5","Scale_PSS10_UCLA_6","Scale_PSS10_UCLA_7","Scale_PSS10_UCLA_8","Scale_PSS10_UCLA_9","Scale_PSS10_UCLA_10","Scale_PSS10_UCLA_11","Scale_PSS10_UCLA_12","Scale_PSS10_UCLA_13","OECD_people_1","OECD_people_2","OECD_insititutions_1","OECD_insititutions_2","OECD_insititutions_3","OECD_insititutions_4","OECD_insititutions_5","OECD_insititutions_6","Corona_concerns_1","Corona_concerns_2","Corona_concerns_3","Corona_concerns_4","Corona_concerns_5","Trust_countrymeasure","Compliance_1","Compliance_2","Compliance_3","Compliance_4","Compliance_5","Compliance_6","BFF_15_1","BFF_15_2","BFF_15_3","BFF_15_4","BFF_15_5","BFF_15_6","BFF_15_7","BFF_15_8","BFF_15_9","BFF_15_10","BFF_15_11","BFF_15_12","BFF_15_13","BFF_15_14","BFF_15_15","Expl_Distress_1","Expl_Distress_2","Expl_Distress_3","Expl_Distress_4","Expl_Distress_5","Expl_Distress_6","Expl_Distress_7","Expl_Distress_8","Expl_Distress_9","Expl_Distress_10","Expl_Distress_11","Expl_Distress_12","Expl_Distress_13","Expl_Distress_14","Expl_Distress_15","Expl_Distress_16","Expl_Distress_17","Expl_Distress_18","Expl_Distress_19","Expl_Distress_20","Expl_Distress_21","Expl_Distress_22","Expl_Distress_23","Expl_Distress_24","Expl_Distress_txt","SPS_1","SPS_2","SPS_3","SPS_4","SPS_5","SPS_6","SPS_7","SPS_8","SPS_9","SPS_10","Expl_Coping_1","Expl_Coping_2","Expl_Coping_3","Expl_Coping_4","Expl_Coping_5","Expl_Coping_6","Expl_Coping_7","Expl_Coping_8","Expl_Coping_9","Expl_Coping_10","Expl_Coping_11","Expl_Coping_12","Expl_Coping_13","Expl_Coping_14","Expl_Coping_15","Expl_Coping_16","Expl_coping_txt","Expl_media_1","Expl_media_2","Expl_media_3","Expl_media_4","Expl_media_5","Expl_media_6","Final_open","TstressW","TpeopleW","TinstW","TconcernW","TcomplW","TneurosisW","TextroverW","TopenW","TagreeW","TconcW","TdistressW","TspsW","TcopingW","TmediaW","dem_ageG","isoladult","isolkids"
"2020-04-02 19:08:35","2020-04-02 19:38:34","IP Address","97","1799","False","2020-04-03 19:38:52","R_1FRrMoVaDmgmUqL","anonymous","SME","Yes",22,"Hombres","Licenciatura","- Some College or equivalent","Empleo de tiempo completo","Mexico","no","Sonora","Soltera(o)","0","Not sure","En aislamiento",4,0,"· If Program A is adopted, 200 people will be saved.","","No",4,3,4,1,4,2,2,4,3,2,3,2,3,5,8,6,5,6,7,8,5,5,6,5,5,5,4,5,5,5,2,3,3,5,3,3,4,3,3,5,4,5,5,4,5,5,5,5,5,6,0,6,5,4,2,5,0,5,5,6,6,6,4,3,4,3,4,5,5,5,5,3,"",6,5,4,6,6,6,6,6,5,5,4,4,6,2,6,5,2,2,6,4,4,5,5,5,4,6,"",6,4,4,4,6,3,"",29,13,37,26,10,11,10,14,14,15,102,55,70,24,"21 - 30","Sí","No"
"2020-04-02 19:23:08","2020-04-02 19:50:03","IP Address","97","1615","False","2020-04-03 19:50:22","R_1nNr1injLUu4m4g","anonymous","SME","Yes",42,"Mujeres","Posgrado","Licenciatura","Empleo de tiempo completo","Mexico","no","Veracruz","Casada(o)/en unión libre","1","No","En aislamiento",1,1,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",3,4,5,2,2,3,2,4,3,3,2,3,4,6,8,5,6,5,7,8,6,4,5,5,6,6,4,5,5,5,5,4,4,4,2,2,5,5,3,5,5,5,5,2,5,5,5,5,2,2,4,2,2,2,2,4,5,5,3,4,5,4,2,2,2,2,2,2,2,2,4,4,"",5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,4,3,5,4,4,3,5,5,2,4,"",4,6,5,2,4,2,"El manejo de la educación preescolar de mi hijo, su tiempo de juego y el comportamiento volátil normal de su edad, en conjunto con la carga de trabajo habitual (al no mover las fechas límite) en un medio no aislado (o apropiado para ello, entiéndase mi casa), hace difícil la organización de los tiempos para cada actividad y implementación de algún programa para manejar las situaciones laborales y familiares. Además, los horarios se han extendido (me levanto más temprano y me acuesto más tarde) para aprovechar los tiempos de sueño de mi familia en avanzar mis tareas laborales y hacer ejercicio. ",31,14,37,26,10,8,13,15,12,15,70,50,67,21,"41 - 50","Sí","Sí"
"2020-04-02 19:39:09","2020-04-02 19:50:19","IP Address","97","670","False","2020-04-03 19:50:28","R_3qJTsEZjC9dIidL","anonymous","SME","Yes",23,"Hombres","Licenciatura trunca","- Some College or equivalent","Estudiante","Mexico","no","CDMX","Soltera(o)","0","Yes","En aislamiento",2,0,"· If Program A is adopted, 200 people will be saved.","","No",5,5,5,3,3,5,3,4,5,5,3,4,4,5,7,2,0,2,3,4,3,6,6,5,5,4,1,6,6,6,5,2,3,6,6,6,2,1,2,5,6,4,4,4,4,4,2,3,6,6,0,5,6,4,0,4,0,6,6,6,6,6,3,2,5,5,2,2,6,6,6,0,"",6,5,4,5,6,6,6,6,5,6,4,4,4,1,2,5,5,3,5,6,5,5,1,6,1,4,"",4,6,2,2,6,1,"Mi hermana padece una enfermedad crónica y lleva un tratamiento inmunosupresor, por lo que yo que padezco ansiedad, me he visto afectada al punto de no dormir bien por la preocupación porqueriza ella lo contraiga",43,12,14,26,12,18,5,15,12,9,98,55,61,20,"21 - 30","Sí","No"
"2020-04-03 19:44:58","2020-04-03 20:06:23","IP Address","100","1284","True","2020-04-03 20:06:24","R_26hwhEzYdj2x5Aw","anonymous","SME","Yes",42,"Hombres","Posgrado","Primaria","Empleo de tiempo parcial","Mexico","no","Estado de México","Casada(o)/en unión libre","4","Yes","La vida sigue con cambios menores",4,4,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",4,3,5,1,2,3,2,2,4,4,3,2,2,7,8,4,4,4,7,8,7,4,5,4,4,3,4,5,5,6,2,4,4,5,4,2,6,6,5,6,6,6,3,5,5,6,3,5,6,5,4,5,6,5,4,5,5,4,3,6,5,6,4,3,2,3,4,4,6,5,5,5,"Me afecta no tener estabilidad económica y sentir desesperanza por la realidad",6,5,6,5,6,5,6,5,6,6,3,6,6,5,3,6,2,2,6,6,6,3,5,6,3,6,"No es tiempo de ocio, hay que replantrarse y trabajar distinto",4,5,6,4,6,4,"La certidumbre económica y la distancia social me estresan",30,15,34,20,11,11,17,18,13,14,110,56,74,25,"41 - 50","Sí","Sí"
"2020-04-03 19:50:14","2020-04-03 20:40:14","IP Address","100","3000","True","2020-04-03 20:40:15","R_1GvRRhcg8vm3Egl","anonymous","SME","Yes",43,"Hombres","Licenciatura","Ninguna","Auto empleo","Mexico","no","CDMX","Soltera(o)","2","Yes","La vida sigue con cambios menores",3,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",3,2,4,3,3,2,2,3,3,2,1,1,2,8,10,7,6,6,6,5,6,6,6,6,6,6,4,5,5,6,5,5,2,6,6,3,6,4,3,4,6,5,6,6,6,5,5,4,6,5,0,6,5,2,1,3,0,0,5,6,6,6,5,2,2,2,2,3,4,3,6,2,"",6,5,6,6,5,6,6,6,5,6,4,5,6,4,5,6,2,5,6,5,4,5,5,5,6,5,"",6,5,6,4,6,3,"En definitiva la enfermedad afecta, pero el futuro económico como trabajador Independiente afecta más ",27,18,36,30,11,15,13,15,18,14,82,57,78,27,"41 - 50","Sí","No"
"2020-04-03 20:26:47","2020-04-03 20:42:56","IP Address","100","969","True","2020-04-03 20:42:57","R_2AZMJCKFdF8Mgi3","anonymous","SME","Yes",28,"Hombres","Posgrado","Secundaria","Empleo de tiempo parcial","Mexico","no","Puebla","Soltera(o)","0","Yes","En aislamiento",4,0,"· If Program A is adopted, 200 people will be saved.","","No",1,2,5,2,2,2,2,2,1,2,1,1,1,10,9,6,6,5,8,8,9,4,6,6,6,4,5,5,5,5,6,5,1,5,4,2,4,4,2,6,6,6,3,5,5,3,5,5,2,2,0,3,4,1,1,4,1,6,2,4,4,5,4,5,1,1,1,1,1,2,5,1,"",6,6,6,6,6,6,6,6,6,6,4,2,6,2,2,2,2,2,5,6,5,3,6,6,1,5,"",5,2,2,2,2,2,"",21,19,42,26,10,11,10,18,13,13,61,60,59,13,"21 - 30","Sí","No"
"2020-04-03 20:20:57","2020-04-03 20:52:31","IP Address","100","1894","True","2020-04-03 20:52:33","R_2Y3Tc1rdN1Xi3vY","anonymous","SME","Yes",31,"Hombres","Licenciatura","Secundaria","Empleo de tiempo completo","Mexico","no","CDMX","Soltera(o)","0","No","La vida sigue con cambios menores",0,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",3,3,5,3,3,3,3,3,3,3,4,4,1,8,9,7,5,5,8,8,7,6,6,6,6,6,8,5,5,4,5,5,2,5,4,2,5,5,5,3,5,4,4,5,6,4,3,5,6,6,0,3,3,6,0,0,0,6,4,6,5,4,0,0,4,6,4,6,5,6,6,4,"T",5,1,6,5,1,4,6,6,4,6,4,1,4,4,4,5,4,4,4,3,5,5,4,5,1,4,"",6,6,6,4,4,4,"T",32,17,40,30,9,11,15,12,15,12,90,44,61,26,"31 - 40","No","No"
"2020-04-03 20:44:30","2020-04-03 21:02:45","IP Address","100","1095","True","2020-04-03 21:02:46","R_2E3JQSSfq2nFCDj","anonymous","SME","Yes",31,"Mujeres","Posgrado","Licenciatura","Empleo de tiempo parcial","Mexico","no","Veracruz","Soltera(o)","0","Yes","En aislamiento",3,0,"","","",3,4,5,3,3,3,3,5,4,2,3,2,3,6,8,7,4,5,5,7,7,5,6,6,5,5,7,4,4,5,4,4,2,6,6,3,4,4,2,4,4,4,6,5,6,5,5,4,4,5,0,4,3,4,2,6,0,6,4,5,5,4,4,3,3,3,2,4,3,3,5,5,"",6,4,5,6,5,5,5,6,4,6,4,3,5,2,5,2,1,1,6,4,3,5,5,4,3,4,"",5,3,5,5,2,1,"Hay dos cosas que siento han tenido el mayor impacto en mí generando ansiedad. 1. La cantidad de información, muchas veces falsa o sin verificar, que circula en redes sociales. 2. La incertidumbre sobre planes a futuro, tanto planes en el ambiente laborales, como planes de vacaciones.",35,14,35,27,9,15,10,12,17,14,87,52,57,20,"31 - 40","Sí","No"
"2020-04-03 21:03:09","2020-04-03 21:14:25","IP Address","100","675","True","2020-04-03 21:14:26","R_2TA9Nx55lYtVRqp","anonymous","SME","Yes",35,"Hombres","Posgrado","Bachillerato ","Empleo de tiempo parcial","Mexico","no","CDMX","Casada(o)/en unión libre","0","Yes","La vida sigue con cambios menores",1,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",3,3,3,2,2,2,2,3,2,1,3,1,3,7,8,3,3,3,3,5,3,2,5,4,5,4,4,4,4,4,5,3,4,5,4,4,5,3,4,4,3,2,5,4,5,5,5,5,4,3,1,4,3,2,1,2,1,6,4,4,4,4,3,3,5,3,3,4,2,2,6,5,"",5,5,5,5,5,5,5,5,5,5,2,4,4,3,5,4,1,1,4,4,4,3,5,5,3,2,"",2,2,2,2,2,4,"",23,15,20,20,8,13,12,9,14,15,79,50,54,10,"31 - 40","Sí","No"
"2020-04-03 20:53:56","2020-04-03 21:39:15","IP Address","100","2718","True","2020-04-03 21:39:16","R_2YGlsxOptcAMIrT","anonymous","SME","Yes",56,"Mujeres","Posgrado","Ninguna","Empleo de tiempo completo","Mexico","no","Veracruz","Soltera(o)","1","No","En aislamiento",0,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",2,2,2,5,1,1,5,1,1,1,2,1,1,10,5,5,5,8,5,10,5,4,4,4,4,6,4,6,6,6,6,6,1,4,6,1,6,6,1,6,6,6,6,6,6,5,6,5,1,1,6,6,6,1,1,1,1,6,6,6,5,6,1,6,1,1,1,1,1,1,6,6,"",6,6,6,6,6,6,6,6,6,6,6,1,6,1,6,6,1,1,6,6,6,6,6,6,6,6,"Hacer ejercicio en mi departamento y cocinar grandes tr",6,6,6,4,1,2,"Ser una persona con sistema inmunológico comprometido, me hace tomar conciencia de las situación por lo tanto me cuido y cuido de la salud de todos, creo que en su investigación debieron incluir algo sobre las personas vulnerables",21,15,38,22,12,11,13,18,18,16,78,60,76,23,"51 - 60","No","No"
"2020-04-03 21:41:58","2020-04-03 21:56:07","IP Address","100","848","True","2020-04-03 21:56:08","R_3NBR12WCnLQkwI3","anonymous","SME","Yes",29,"Hombres","Posgrado","Bachillerato ","Empleo de tiempo completo","Mexico","no","CDMX","Soltera(o)","0","Yes","La vida sigue con cambios menores",5,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",4,2,5,2,2,5,2,2,5,3,5,5,3,8,10,4,4,3,7,7,8,6,6,6,6,6,5,5,5,4,2,5,1,6,6,5,4,5,4,5,5,5,2,2,6,5,3,5,4,6,0,6,0,6,0,5,0,6,5,6,6,6,6,5,4,4,3,3,4,6,6,0,"",6,5,6,6,3,5,6,6,6,6,5,4,4,5,3,5,4,3,4,3,3,4,5,5,3,5,"",4,4,4,4,5,2,"",32,18,33,30,9,17,13,15,10,13,97,55,65,21,"21 - 30","Sí","No"
"2020-04-03 20:45:48","2020-04-03 21:57:06","IP Address","100","4277","True","2020-04-03 21:57:07","R_3NU2zAL8WlEy6CU","anonymous","SME","Yes",25,"Hombres","Licenciatura","Ninguna","Estudiante","Mexico","no",NA,"Soltera(o)","0","Not sure","La vida sigue con cambios menores",2,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","Not sure",5,3,4,2,2,1,2,3,1,1,2,3,3,6,8,5,2,5,6,10,3,6,6,5,5,6,4,6,6,3,2,1,3,6,6,4,2,4,1,3,5,5,3,3,4,3,4,4,4,4,1,5,6,3,1,6,1,5,6,4,6,6,5,1,3,3,1,2,6,3,6,1,"",4,2,2,4,4,5,5,5,3,4,4,3,1,2,2,5,2,2,5,3,5,5,5,5,5,5,"",4,4,4,2,2,5,"Sobre las sanciones a aplicar en caso de no acatar estrictamente las órdenes del gobierno",24,14,31,28,9,16,7,13,10,11,89,38,59,16,"21 - 30","Sí","No"
"2020-04-03 21:46:32","2020-04-03 22:00:38","IP Address","100","845","True","2020-04-03 22:00:39","R_yEbl3vOfHOQKfux","anonymous","SME","Yes",48,"Hombres","Posgrado","Bachillerato ","Auto empleo","Mexico","no","Estado de México","Soltera(o)","0","Yes","En aislamiento",1,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",2,2,2,2,2,2,2,2,2,2,2,2,2,8,9,8,8,8,8,8,5,5,5,5,5,5,4,5,5,5,4,3,3,3,3,3,3,4,3,4,5,4,4,4,3,5,4,4,2,2,0,5,5,3,0,5,0,5,4,5,5,5,3,4,1,3,4,3,5,2,5,5,"",5,5,4,5,5,5,5,5,5,5,3,2,5,2,5,5,1,2,5,5,5,3,5,5,2,3,"",5,5,5,5,5,3,"",20,17,45,25,10,9,10,13,11,13,81,49,58,25,"41 - 50","Sí","No"
"2020-04-03 20:59:13","2020-04-03 22:00:55","IP Address","100","3701","True","2020-04-03 22:00:56","R_33g5EpGm9Bm7QBc","anonymous","SME","Yes",24,"Hombres","Licenciatura","Licenciatura","Estudiante","Mexico","no","Veracruz","Soltera(o)","0","Yes","En aislamiento",4,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",4,3,4,2,3,2,2,3,2,2,3,4,3,4,7,8,6,7,10,10,9,6,6,6,6,6,7,6,6,6,5,2,4,3,3,3,4,5,2,5,6,4,6,5,5,5,5,5,3,2,0,4,6,2,2,5,0,4,2,6,5,4,2,2,2,2,4,3,5,4,5,2,"",5,5,4,3,5,4,6,5,3,4,4,4,5,2,2,4,4,4,6,4,5,5,5,6,6,4,"",5,3,4,2,4,3,"Que una parte de la población no acata las medidas que se deben de tomar para prevenir que se difunda más el virus. ",27,11,50,30,12,9,11,15,16,15,76,44,70,18,"21 - 30","Sí","No"
"2020-04-03 21:45:43","2020-04-03 22:01:20","IP Address","100","937","True","2020-04-03 22:01:21","R_Ail5qFG1LJusdvr","anonymous","SME","Yes",58,"Mujeres","Licenciatura","- Some College or equivalent","Empleo de tiempo completo","Mexico","no","CDMX","Casada(o)/en unión libre","0","No","En aislamiento",4,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",2,1,3,1,1,2,1,4,2,1,3,1,2,7,8,0,5,4,5,5,0,6,6,6,6,6,1,5,5,5,5,4,2,5,4,3,2,2,2,5,6,5,5,4,5,6,6,6,2,2,0,2,5,6,4,2,0,6,6,6,5,5,2,2,2,3,4,2,2,6,4,6,"",6,5,3,5,5,5,5,5,6,5,5,2,5,2,5,5,1,2,5,5,5,2,5,6,5,5,"",4,5,4,5,5,2,"",18,15,19,30,10,12,6,16,14,18,84,50,65,23,"51 - 60","Sí","No"
"2020-04-03 21:50:47","2020-04-03 22:04:52","IP Address","100","844","True","2020-04-03 22:04:53","R_3kgJlvlBFs4hWyQ","anonymous","SME","Yes",45,"Hombres","Licenciatura trunca","Primaria","Empleo de tiempo completo","Mexico","no","Veracruz","Divorciada(o)/viuda(o)","2","Yes","La vida sigue con cambios menores",2,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","Not sure",3,3,4,1,2,3,1,3,3,3,2,2,2,7,8,1,1,2,7,7,5,5,6,5,5,5,4,5,4,5,4,2,4,4,4,3,3,3,2,2,5,4,2,2,2,5,2,5,2,3,4,4,3,4,2,3,1,4,3,4,3,4,4,2,2,2,2,2,2,1,4,1,"",6,5,5,5,5,5,5,5,5,5,4,3,4,3,4,5,5,2,5,5,4,5,3,4,5,4,"",4,2,2,2,4,2,"",26,15,23,26,9,11,8,11,6,12,66,51,65,14,"41 - 50","Sí","No"
"2020-04-03 21:49:23","2020-04-03 22:10:52","IP Address","100","1288","True","2020-04-03 22:10:53","R_2QsRlcZPWpKMITm","anonymous","SME","Yes",41,"Mujeres","Posgrado","Bachillerato ","Empleo de tiempo completo","Mexico","no","CDMX","Casada(o)/en unión libre","1","No","La vida sigue con cambios menores",1,1,"· If Program A is adopted, 200 people will be saved.","","No",2,3,2,2,2,3,2,2,2,2,2,2,2,7,7,7,5,3,5,5,6,3,5,5,4,4,5,5,5,5,4,4,4,3,3,4,4,5,2,5,5,5,3,4,4,4,3,4,1,3,2,3,1,1,1,2,2,3,2,1,1,3,3,1,2,1,1,2,2,1,1,2,"",4,5,4,5,5,4,5,5,4,4,3,4,2,3,1,4,1,1,4,2,4,2,5,5,1,3,"",4,4,4,3,3,2,"",22,14,31,21,10,10,11,15,11,11,42,45,45,18,"41 - 50","Sí","Sí"
"2020-04-03 21:57:58","2020-04-03 22:15:58","IP Address","100","1079","True","2020-04-03 22:16:00","R_2dmAP1Ecd4wbd8L","anonymous","SME","Yes",39,"Mujeres","Posgrado","Posgrado","Empleo de tiempo completo","Mexico","no","Veracruz","Casada(o)/en unión libre","0","Yes","En aislamiento",1,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",2,1,3,2,2,2,2,5,2,2,1,1,1,8,10,0,0,0,9,10,1,5,5,5,2,5,0,5,5,5,6,1,5,5,4,3,2,4,5,4,6,6,1,4,5,6,6,6,1,1,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,"N/A",5,4,5,5,6,4,5,5,4,5,5,1,4,2,5,2,1,1,4,4,4,5,5,6,6,5,"",5,4,6,2,4,2,"La incertidumbre de no saber hasta cuándo se va a terminar la pandemia y podremos regresar a una “normalidad” que, estoy seguro, será muy diferente de como era antes del COVID-19. ",23,18,20,22,10,12,11,16,10,18,25,48,60,21,"31 - 40","Sí","No"
"2020-04-03 22:07:57","2020-04-03 22:24:20","IP Address","100","982","True","2020-04-03 22:24:21","R_qI5sUqM1vWTpZfP","anonymous","SME","Yes",57,"Mujeres","Posgrado","Primaria","Empleo de tiempo completo","Mexico","no","CDMX","Casada(o)/en unión libre","3","No","En aislamiento",3,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",4,4,5,2,3,4,2,4,3,5,5,4,5,4,7,3,1,3,3,5,7,5,6,3,6,5,7,5,5,5,3,3,6,5,6,2,4,2,2,5,4,5,5,3,5,5,6,3,4,4,5,6,5,5,0,5,0,6,6,6,3,6,6,6,5,2,2,2,4,5,5,6,"",3,1,4,4,1,5,2,5,6,5,3,1,2,1,3,1,1,1,5,3,3,4,6,4,1,4,"",5,6,6,1,6,1,"",36,11,22,25,10,13,8,14,13,14,104,36,43,24,"51 - 60","Sí","No"
"2020-04-03 22:06:10","2020-04-03 22:29:41","IP Address","100","1410","True","2020-04-03 22:29:42","R_3pswbQ4CZ6lONsV","anonymous","SME","Yes",52,"Hombres","Posgrado","Bachillerato ","Empleo de tiempo completo","Mexico","no","CDMX","Casada(o)/en unión libre","2","No","En aislamiento",2,0,"· If Program A is adopted, 200 people will be saved.","","No",4,3,3,4,2,3,3,2,4,2,3,3,3,8,5,9,6,9,10,7,9,3,3,3,1,1,9,5,5,5,5,4,4,5,4,4,3,4,2,4,5,4,3,2,4,5,5,5,6,6,6,3,5,3,1,6,5,6,6,5,6,6,3,3,0,5,3,3,5,5,5,3,"",6,6,6,6,6,6,6,6,6,6,5,3,5,3,4,5,2,1,4,3,3,5,5,6,1,4,"",5,3,5,5,5,5,"Preocupación por la gente que no cuente con ingresos fijos, que no tienen casa o que tienen dificultades para conseguir alimento",30,13,50,11,10,13,9,13,9,15,105,60,59,23,"51 - 60","Sí","No"
"2020-04-03 22:25:19","2020-04-03 22:44:44","IP Address","100","1164","True","2020-04-03 22:44:45","R_234v7sfarHZTdIS","anonymous","SME","Yes",27,"Hombres","Posgrado","Bachillerato ","Empleo de tiempo completo","Mexico","no","CDMX","Soltera(o)","1","Yes","La vida sigue con cambios menores",1,0,"· If Program A is adopted, 200 people will be saved.","","No",4,3,5,2,2,3,1,3,5,2,3,1,3,8,9,5,5,5,6,8,7,5,6,6,6,5,7,6,5,6,2,4,2,6,5,3,6,5,3,6,4,5,3,4,6,6,2,5,5,5,0,4,6,2,0,2,0,6,6,6,6,6,0,2,5,4,5,5,3,6,5,2,"",6,5,6,6,6,6,6,6,5,6,4,6,4,5,3,5,1,1,5,4,5,5,4,6,4,4,"",5,6,6,4,5,4,"",30,17,36,28,11,14,14,15,13,13,91,58,66,26,"21 - 30","Sí","No"
"2020-04-03 22:21:07","2020-04-03 22:45:49","IP Address","100","1481","True","2020-04-03 22:45:50","R_3gYiaXYZJjdw3d7","anonymous","SME","Yes",29,"Mujeres","Posgrado","Primaria","Empleo de tiempo completo","Mexico","no","CDMX","Soltera(o)","2","Yes","En aislamiento",2,0,"· If Program A is adopted, 200 people will be saved.","","No",1,1,4,1,3,1,1,2,2,1,1,1,1,6,8,0,0,0,1,4,0,6,6,6,6,6,3,6,6,6,6,6,1,6,2,1,4,5,2,5,5,5,6,6,6,6,6,6,1,4,4,6,5,1,1,3,4,5,2,6,6,3,1,2,1,1,6,2,1,1,6,1,"",6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,1,2,1,6,6,6,6,6,1,6,"",2,2,1,4,2,1,"",17,14,5,30,12,9,11,15,18,18,73,60,75,11,"21 - 30","Sí","No"
"2020-04-03 22:24:54","2020-04-03 22:46:45","IP Address","100","1311","True","2020-04-03 22:46:46","R_yBApL9ofxmySpvr","anonymous","SME","Yes",24,"Hombres","Licenciatura","- Some College or equivalent","Auto empleo","Mexico","no","CDMX","Soltera(o)","0","Yes","En aislamiento",5,0,"","· If Program C is adopted 400 people will die.","Yes",5,3,3,3,3,3,3,3,2,1,5,5,5,5,NA,0,7,0,3,9,0,6,6,6,6,6,0,6,6,6,6,5,2,6,1,1,3,2,3,6,4,6,6,3,6,6,6,6,6,6,1,6,6,1,1,1,1,4,6,6,6,6,1,6,2,1,1,6,6,6,1,2,"",6,4,4,6,6,4,4,6,6,4,1,6,5,6,6,6,6,6,6,1,6,1,6,6,1,1,"",3,6,6,6,6,4,"3l desempleo ",29,NA,19,30,12,8,8,16,15,18,89,50,70,27,"21 - 30","Sí","No"
"2020-04-03 22:29:37","2020-04-03 22:47:12","IP Address","100","1054","True","2020-04-03 22:47:13","R_3KrcuKnTAzC3o8Z","anonymous","SME","Yes",23,"Hombres","Licenciatura trunca","- Some College or equivalent","Empleo de tiempo completo","Mexico","no","Guanajuato","Soltera(o)","0","Yes","En aislamiento",4,0,"","· If Program C is adopted 400 people will die.","No",5,5,5,3,3,5,3,4,5,3,5,5,5,7,8,5,2,4,7,8,6,6,6,6,6,6,8,5,6,6,6,3,4,6,6,3,3,2,1,4,4,5,3,4,4,4,5,4,6,6,0,6,5,6,0,6,0,6,4,6,6,6,4,3,5,5,5,6,6,6,6,4,"Cómo serán nuestras vidas a partir de ahora",5,5,3,5,4,5,4,5,3,4,5,5,5,3,5,5,1,5,6,5,4,5,4,5,5,5,"",4,3,5,5,6,3,"Como retomar mi vida de manera que adquiera el aprendizaje de esta situación pero sin sentirme decaída, sino tratando de contribuir en un futuro a situaciones similares. ",41,15,32,30,12,15,6,13,11,13,113,43,73,23,"21 - 30","Sí","No"
"2020-04-03 22:30:53","2020-04-03 22:51:43","IP Address","100","1250","True","2020-04-03 22:51:44","R_3HAhcMDZdii1QzY","anonymous","SME","Yes",36,"Hombres","Licenciatura","Licenciatura","Empleo de tiempo parcial","Mexico","no","Estado de México","Soltera(o)","0","Yes","En aislamiento",3,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","Not sure",5,3,5,3,3,3,2,3,4,4,3,3,5,2,3,0,0,0,2,5,1,6,6,5,5,5,3,3,6,6,5,5,3,5,5,2,2,2,1,6,6,6,3,2,3,5,3,5,4,5,2,5,4,2,2,4,3,4,4,6,6,6,5,4,2,2,4,5,4,5,5,2,"",5,5,3,5,5,5,4,5,5,4,3,1,5,1,2,4,5,4,4,2,3,4,3,5,2,5,"",2,2,2,2,2,2,"",35,5,8,27,12,12,5,18,8,13,95,46,53,10,"31 - 40","Sí","No"
